STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121219,-9999,48,28,28
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121220,-9999,28,7,11
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121221,-9999,52,11,20
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121222,-9999,51,20,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121223,-9999,55,20,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121224,-9999,53,17,20
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121225,-9999,39,8,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121226,-9999,22,4,9
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121227,-9999,31,7,8
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121228,-9999,35,-2,11
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121229,-9999,35,11,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121230,-9999,42,9,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20121231,-9999,26,15,21
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130101,-9999,36,11,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130102,-9999,36,0,12
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130103,-9999,37,11,11
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130104,-9999,43,10,16
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130105,-9999,52,15,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130106,-9999,43,7,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130107,-9999,49,9,24
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130108,-9999,57,24,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130109,-9999,55,18,20
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130110,-9999,65,20,23
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130111,-9999,45,23,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130112,-9999,41,14,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130113,-9999,18,4,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130114,-9999,17,-1,4
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130115,-9999,19,-1,2
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130116,-9999,33,2,19
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130117,-9999,51,16,17
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130118,-9999,57,17,22
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130119,-9999,63,22,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130120,-9999,65,28,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130121,-9999,49,15,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130122,-9999,60,23,28
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130123,-9999,68,27,31
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130124,-9999,56,24,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130125,-9999,71,26,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130126,-9999,64,30,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130127,-9999,55,25,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130128,-9999,62,30,36
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130129,-9999,62,19,19
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130130,-9999,36,12,14
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130131,-9999,41,14,25
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130201,-9999,50,22,22
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130202,-9999,48,22,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130203,-9999,63,20,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130204,-9999,55,23,23
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130205,-9999,56,23,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130206,-9999,64,23,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130207,-9999,59,25,26
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130208,-9999,52,23,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130209,-9999,52,26,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130210,-9999,36,24,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130211,-9999,36,22,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130212,-9999,34,14,14
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130213,-9999,46,14,22
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130214,-9999,49,22,25
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130215,-9999,39,9,10
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130216,-9999,41,10,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130217,-9999,57,23,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130218,-9999,64,26,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130219,-9999,42,24,24
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130220,-9999,46,18,20
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130221,-9999,39,13,14
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130222,-9999,31,12,12
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130223,-9999,40,12,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130224,-9999,50,17,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130225,-9999,30,10,11
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130226,-9999,45,11,21
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130227,-9999,37,14,16
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130228,-9999,43,13,15
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130301,-9999,46,15,24
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130302,-9999,53,24,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130303,-9999,63,30,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130304,-9999,67,27,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130305,-9999,36,11,11
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130306,-9999,44,11,21
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130307,-9999,62,21,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130308,-9999,69,29,31
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130309,-9999,51,27,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130310,-9999,36,14,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130311,-9999,46,16,31
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130312,-9999,56,25,25
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130313,-9999,44,23,29
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130314,-9999,68,29,37
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130315,-9999,76,37,52
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130316,-9999,77,47,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130317,-9999,56,40,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130318,-9999,61,28,29
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130319,-9999,53,29,37
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130320,-9999,58,22,22
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130321,-9999,55,22,34
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130322,-9999,64,28,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130323,-9999,52,26,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130324,-9999,26,12,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130325,-9999,28,4,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130326,-9999,39,12,18
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130327,-9999,60,18,29
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130328,-9999,59,29,32
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130329,-9999,68,31,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130330,-9999,74,38,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130331,-9999,69,38,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130401,-9999,71,33,33
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130402,-9999,57,32,41
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130403,-9999,43,34,35
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130404,-9999,63,35,36
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130405,-9999,73,36,46
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130406,-9999,77,46,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130407,-9999,67,47,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130408,-9999,66,36,38
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130409,-9999,68,14,15
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130410,-9999,22,8,9
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130411,-9999,32,9,20
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130412,-9999,58,20,32
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130413,-9999,63,32,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130414,-9999,71,31,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130415,-9999,51,27,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130416,-9999,35,20,22
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130417,-9999,38,22,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130418,-9999,35,15,16
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130419,-9999,40,16,24
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130420,-9999,58,24,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130421,-9999,61,37,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130422,-9999,67,38,40
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130423,-9999,57,19,19
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130424,-9999,38,19,25
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130425,-9999,58,25,29
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130426,-9999,67,29,40
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130427,-9999,69,39,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130428,-9999,76,41,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130429,-9999,83,45,48
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130430,-9999,84,41,42
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130501,-9999,60,30,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130502,-9999,35,20,23
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130503,-9999,48,23,29
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130504,-9999,61,29,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130505,-9999,63,37,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130506,-9999,57,38,40
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130507,-9999,69,40,49
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130508,-9999,75,42,44
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130509,-9999,64,42,42
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130510,-9999,60,35,40
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130511,-9999,68,40,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130512,-9999,70,46,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130513,-9999,82,48,54
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130514,-9999,89,54,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130515,-9999,92,54,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130516,-9999,88,50,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130517,-9999,85,51,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130518,-9999,92,53,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130519,-9999,81,54,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130520,-9999,71,47,47
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130521,-9999,69,40,43
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130522,-9999,75,43,51
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130523,-9999,81,45,48
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130524,-9999,75,47,50
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130525,-9999,88,50,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130526,-9999,92,55,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130527,-9999,86,57,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130528,-9999,84,53,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130529,-9999,88,49,49
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130530,-9999,69,49,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130531,-9999,74,50,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130601,-9999,74,53,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130602,-9999,71,44,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130603,-9999,89,46,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130604,-9999,96,54,54
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130605,-9999,78,44,45
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130606,-9999,61,42,48
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130607,-9999,82,48,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130608,-9999,83,49,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130609,-9999,79,60,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130610,-9999,94,51,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130611,-9999,100,61,66
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130612,-9999,102,59,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130613,-9999,96,56,56
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130614,-9999,87,56,72
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130615,-9999,94,63,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130616,-9999,84,59,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130617,-9999,87,51,54
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130618,-9999,86,54,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130619,-9999,88,54,56
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130620,-9999,100,56,60
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130621,-9999,95,58,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130622,-9999,100,60,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130623,-9999,86,59,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130624,-9999,90,53,56
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130625,-9999,93,56,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130626,-9999,95,51,66
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130627,-9999,100,65,66
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130628,-9999,101,64,68
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130629,-9999,97,65,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130630,-9999,86,62,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130701,-9999,79,55,60
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130702,-9999,85,54,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130703,-9999,88,56,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130704,-9999,93,50,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130705,-9999,96,50,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130706,-9999,91,59,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130707,-9999,96,69,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130708,-9999,87,62,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130709,-9999,100,62,65
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130710,-9999,99,63,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130711,-9999,94,62,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130712,-9999,105,64,69
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130713,-9999,98,66,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130714,-9999,91,62,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130715,-9999,82,57,63
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130716,-9999,81,56,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130717,-9999,87,59,63
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130718,-9999,95,63,69
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130719,-9999,97,64,65
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130720,-9999,84,65,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130721,-9999,93,62,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130722,-9999,96,62,65
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130723,-9999,99,62,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130724,-9999,94,64,69
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130725,-9999,87,57,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130726,-9999,86,55,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130727,-9999,88,58,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130728,-9999,81,58,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130729,-9999,73,56,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130730,-9999,72,54,60
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130731,-9999,92,54,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130801,-9999,95,60,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130802,-9999,99,59,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130803,-9999,97,61,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130804,-9999,93,60,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130805,-9999,90,55,59
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130806,-9999,91,58,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130807,-9999,93,60,61
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130808,-9999,79,57,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130809,-9999,81,53,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130810,-9999,82,52,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130811,-9999,90,55,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130812,-9999,85,55,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130813,-9999,85,53,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130814,-9999,84,52,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130815,-9999,88,53,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130816,-9999,90,54,54
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130817,-9999,94,54,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130818,-9999,100,59,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130819,-9999,94,58,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130820,-9999,99,58,67
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130821,-9999,102,67,68
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130822,-9999,96,62,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130823,-9999,90,59,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130824,-9999,93,62,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130825,-9999,87,57,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130826,-9999,91,59,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130827,-9999,97,62,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130828,-9999,97,61,62
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130829,-9999,97,62,63
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130830,-9999,99,63,68
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130831,-9999,97,68,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130901,-9999,95,-9999,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130902,-9999,-9999,57,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130903,-9999,-9999,-9999,67
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130904,-9999,98,66,69
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130905,-9999,96,62,64
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130906,-9999,99,61,63
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130907,-9999,100,61,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130908,-9999,95,64,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130909,-9999,93,55,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130910,-9999,89,55,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130911,-9999,69,57,58
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130912,-9999,72,56,57
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130913,-9999,66,55,60
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130914,-9999,80,58,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130915,-9999,79,59,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130916,-9999,62,55,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130917,-9999,78,53,55
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130918,-9999,89,54,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130919,-9999,89,53,53
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130920,-9999,70,47,47
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130921,-9999,86,47,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130922,-9999,88,49,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130923,-9999,82,46,46
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130924,-9999,69,42,42
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130925,-9999,81,41,41
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130926,-9999,88,41,45
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130927,-9999,74,45,47
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130928,-9999,54,33,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130929,-9999,71,36,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20130930,-9999,81,41,51
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131001,-9999,87,45,45
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131002,-9999,82,43,44
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131003,-9999,81,41,41
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131004,-9999,67,30,30
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131005,-9999,49,30,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131006,-9999,63,26,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131007,-9999,71,33,36
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131008,-9999,83,35,46
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131009,-9999,83,42,43
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131010,-9999,67,41,41
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131011,-9999,66,41,49
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131012,-9999,63,41,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131013,-9999,59,40,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131014,-9999,66,38,42
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131015,-9999,59,33,33
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131016,-9999,44,27,27
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131017,-9999,58,27,32
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131018,-9999,54,27,28
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131019,-9999,47,28,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131020,-9999,67,31,-9999
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131021,-9999,56,27,28
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131022,-9999,62,28,32
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131023,-9999,68,32,35
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131024,-9999,69,31,31
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131025,-9999,59,30,31
GHCND:USC00052223,DENVER WATER DEPARTMENT CO US,20131026,-9999,71,31,-9999
