STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,SNWD,Measurement Flag,Quality Flag,SNOW,Measurement Flag,Quality Flag
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20121227,0, , ,1.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20121228,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20121229,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20121230,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20121231,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130101,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130102,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130103,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130104,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130105,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130106,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130107,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130108,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130109,0, , ,0, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130110,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130111,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130112,0.03, , ,0.6, , ,0.6, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130113,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130114,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130115,0,T, ,0.5, , ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130116,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130117,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130118,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130119,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130120,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130121,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130122,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130123,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130124,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130125,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130126,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130127,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130128,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130129,0.24, , ,3.1, , ,3.1, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130130,0, , ,2.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130131,0, , ,2.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130201,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130202,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130203,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130204,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130205,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130206,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130207,0.22, , ,0.3, , ,0.3, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130208,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130209,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130210,0.01, , ,2.2, , ,0.2, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130211,0.01, , ,0.1, , ,0.1, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130212,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130213,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130214,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130215,0.04, , ,0.6, , ,0.6, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130216,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130217,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130218,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130219,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130220,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130221,0.34, , ,4.5, , ,4.5, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130222,0.02, , ,-9999, , ,0.5, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130223,0, , ,3, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130224,0.31, , ,6.5, , ,4.5, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130225,0.83, , ,9, , ,8.5, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130226,0, , ,6.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130227,0.03, , ,6, , ,0.2, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130228,0, , ,5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130303,0, , ,3.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130304,0, , ,3, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130305,0.06, , ,3, , ,1.3, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130306,0, , ,2.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130307,0, , ,1, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130308,0, , ,0.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130309,0,T, ,0,T, ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130310,0.57, , ,5, , ,5, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130311,0, , ,1.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130312,0.33, , ,2.6, , ,2.6, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130313,0.01, , ,0,T, ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130314,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130315,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130316,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130317,0,T, ,0,T, ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130318,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130319,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130320,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130321,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130322,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130323,0.64, , ,6.3, , ,6.3, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130324,0.33, , ,6.5, , ,4.1, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130325,0.01, , ,6, , ,0.2, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130326,0, , ,5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130327,0, , ,2, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130328,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130329,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130330,0, , ,0, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130331,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130401,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130402,0.02, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130403,0.11, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130404,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130405,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130406,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130407,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130408,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130410,0.11, , ,2, , ,1, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130411,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130412,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130413,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130414,0.21, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130415,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130416,0.61, , ,6, , ,6.2, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130417,0,T, ,1, , ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130418,0.25, , ,3, , ,2.4, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130419,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130420,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130421,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130422,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130423,0.41, , ,3, , ,3.2, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130424,0.01, , ,0,T, ,0,T, 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130425,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130426,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130427,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130428,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130429,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130430,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130501,0.22, , ,1, , ,1, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130502,0.48, , ,-9999, , ,3, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130503,0, , ,1.5, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130504,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130506,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130507,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130508,0.09, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130509,0.46, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130510,0.3, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130511,0.01, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130512,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130513,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130514,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130515,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130516,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130517,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130518,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130519,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130520,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130521,0.09, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130522,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130523,0.01, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130524,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130526,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130527,0.02, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130528,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130530,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130531,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130601,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130602,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130603,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130604,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130605,0.3, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130606,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130607,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130608,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130609,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130610,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130611,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130612,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130613,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130614,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130615,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130616,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130617,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130618,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130619,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130620,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130621,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130622,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130623,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130624,0.02, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130625,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130626,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130627,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130628,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130629,0.18, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130630,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130701,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130702,0.09, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130703,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130704,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130705,0.06, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130706,0.02, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130707,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130708,0.04, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130709,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130710,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130711,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130712,0.03, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130713,0.04, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130714,1.18, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130715,0.14, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130716,0.14, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130717,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130718,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130719,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130720,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130721,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130722,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130723,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130724,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130725,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130726,0.26, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130727,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130728,0.35, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130729,0.03, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130730,0,T, ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130731,0.08, , ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130801,0,T, ,-9999, , ,-9999, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130802,0, , ,-9999, , ,0, , 
GHCND:US1CODN0076,DENVER 6.7 SSW CO US,1641,39.6676,-104.9664,20130803,0, , ,-9999, , ,0, , 
